period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,sample_rh,sample_temp,sample_pres,pm1,pm25,pm10
2023-12-01T00:00:00+02:00,2023-12-01T01:00:00+02:00,2023-11-30T22:00:00+00:00,2023-11-30T23:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T01:00:00+02:00,2023-12-01T02:00:00+02:00,2023-11-30T23:00:00+00:00,2023-12-01T00:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T02:00:00+02:00,2023-12-01T03:00:00+02:00,2023-12-01T00:00:00+00:00,2023-12-01T01:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T03:00:00+02:00,2023-12-01T04:00:00+02:00,2023-12-01T01:00:00+00:00,2023-12-01T02:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T04:00:00+02:00,2023-12-01T05:00:00+02:00,2023-12-01T02:00:00+00:00,2023-12-01T03:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T05:00:00+02:00,2023-12-01T06:00:00+02:00,2023-12-01T03:00:00+00:00,2023-12-01T04:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T06:00:00+02:00,2023-12-01T07:00:00+02:00,2023-12-01T04:00:00+00:00,2023-12-01T05:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T07:00:00+02:00,2023-12-01T08:00:00+02:00,2023-12-01T05:00:00+00:00,2023-12-01T06:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T08:00:00+02:00,2023-12-01T09:00:00+02:00,2023-12-01T06:00:00+00:00,2023-12-01T07:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T09:00:00+02:00,2023-12-01T10:00:00+02:00,2023-12-01T07:00:00+00:00,2023-12-01T08:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T10:00:00+02:00,2023-12-01T11:00:00+02:00,2023-12-01T08:00:00+00:00,2023-12-01T09:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T11:00:00+02:00,2023-12-01T12:00:00+02:00,2023-12-01T09:00:00+00:00,2023-12-01T10:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-01T12:00:00+02:00,2023-12-01T13:00:00+02:00,2023-12-01T10:00:00+00:00,2023-12-01T11:00:00+00:00,MOD-PM-00523,4,,,,,,
2023-12-01T13:00:00+02:00,2023-12-01T14:00:00+02:00,2023-12-01T11:00:00+00:00,2023-12-01T12:00:00+00:00,MOD-PM-00523,60,27.889,33.206,0.0,13.885,14.804,24.696
2023-12-01T14:00:00+02:00,2023-12-01T15:00:00+02:00,2023-12-01T12:00:00+00:00,2023-12-01T13:00:00+00:00,MOD-PM-00523,55,23.374,35.446,0.0,14.256,15.089,22.097
2023-12-01T15:00:00+02:00,2023-12-01T16:00:00+02:00,2023-12-01T13:00:00+00:00,2023-12-01T14:00:00+00:00,MOD-PM-00523,56,20.668,35.737,0.0,16.734,17.6,28.96
2023-12-01T16:00:00+02:00,2023-12-01T17:00:00+02:00,2023-12-01T14:00:00+00:00,2023-12-01T15:00:00+00:00,MOD-PM-00523,58,19.775,36.203,0.0,18.094,19.044,30.684
2023-12-01T17:00:00+02:00,2023-12-01T18:00:00+02:00,2023-12-01T15:00:00+00:00,2023-12-01T16:00:00+00:00,MOD-PM-00523,60,22.581,34.661,0.0,13.732,14.494,23.022
2023-12-01T18:00:00+02:00,2023-12-01T19:00:00+02:00,2023-12-01T16:00:00+00:00,2023-12-01T17:00:00+00:00,MOD-PM-00523,60,31.317,28.459,0.0,9.846,10.573,18.497
2023-12-01T19:00:00+02:00,2023-12-01T20:00:00+02:00,2023-12-01T17:00:00+00:00,2023-12-01T18:00:00+00:00,MOD-PM-00523,60,36.183,25.266,0.0,11.304,12.037,20.341
2023-12-01T20:00:00+02:00,2023-12-01T21:00:00+02:00,2023-12-01T18:00:00+00:00,2023-12-01T19:00:00+00:00,MOD-PM-00523,60,40.594,23.91,0.0,18.883,19.768,29.177
2023-12-01T21:00:00+02:00,2023-12-01T22:00:00+02:00,2023-12-01T19:00:00+00:00,2023-12-01T20:00:00+00:00,MOD-PM-00523,55,42.073,22.597,0.0,21.716,22.612,31.047
2023-12-01T22:00:00+02:00,2023-12-01T23:00:00+02:00,2023-12-01T20:00:00+00:00,2023-12-01T21:00:00+00:00,MOD-PM-00523,60,43.439,21.909,0.0,25.948,26.82,34.548
2023-12-01T23:00:00+02:00,2023-12-02T00:00:00+02:00,2023-12-01T21:00:00+00:00,2023-12-01T22:00:00+00:00,MOD-PM-00523,55,43.034,21.64,0.0,22.36,23.25,32.18
2023-12-02T00:00:00+02:00,2023-12-02T01:00:00+02:00,2023-12-01T22:00:00+00:00,2023-12-01T23:00:00+00:00,MOD-PM-00523,60,49.977,20.512,0.0,25.494,26.363,34.306
2023-12-02T01:00:00+02:00,2023-12-02T02:00:00+02:00,2023-12-01T23:00:00+00:00,2023-12-02T00:00:00+00:00,MOD-PM-00523,60,56.904,19.228,0.0,26.155,27.126,36.954
2023-12-02T02:00:00+02:00,2023-12-02T03:00:00+02:00,2023-12-02T00:00:00+00:00,2023-12-02T01:00:00+00:00,MOD-PM-00523,60,59.826,18.302,0.0,27.394,28.419,37.466
2023-12-02T03:00:00+02:00,2023-12-02T04:00:00+02:00,2023-12-02T01:00:00+00:00,2023-12-02T02:00:00+00:00,MOD-PM-00523,60,59.611,18.018,0.0,23.037,24.043,32.354
2023-12-02T04:00:00+02:00,2023-12-02T05:00:00+02:00,2023-12-02T02:00:00+00:00,2023-12-02T03:00:00+00:00,MOD-PM-00523,60,61.628,17.232,0.0,23.436,24.47,33.182
2023-12-02T05:00:00+02:00,2023-12-02T06:00:00+02:00,2023-12-02T03:00:00+00:00,2023-12-02T04:00:00+00:00,MOD-PM-00523,60,60.111,17.989,0.0,23.497,24.544,32.513
2023-12-02T06:00:00+02:00,2023-12-02T07:00:00+02:00,2023-12-02T04:00:00+00:00,2023-12-02T05:00:00+00:00,MOD-PM-00523,60,43.803,23.806,0.0,19.825,20.831,26.631
2023-12-02T07:00:00+02:00,2023-12-02T08:00:00+02:00,2023-12-02T05:00:00+00:00,2023-12-02T06:00:00+00:00,MOD-PM-00523,60,34.66,27.035,0.0,15.085,15.99,22.502
2023-12-02T08:00:00+02:00,2023-12-02T09:00:00+02:00,2023-12-02T06:00:00+00:00,2023-12-02T07:00:00+00:00,MOD-PM-00523,60,31.393,28.603,0.0,15.179,16.215,27.698
2023-12-02T09:00:00+02:00,2023-12-02T10:00:00+02:00,2023-12-02T07:00:00+00:00,2023-12-02T08:00:00+00:00,MOD-PM-00523,60,28.103,29.961,0.0,11.337,12.2,23.285
2023-12-02T10:00:00+02:00,2023-12-02T11:00:00+02:00,2023-12-02T08:00:00+00:00,2023-12-02T09:00:00+00:00,MOD-PM-00523,60,26.004,31.192,0.0,11.522,12.385,20.768
2023-12-02T11:00:00+02:00,2023-12-02T12:00:00+02:00,2023-12-02T09:00:00+00:00,2023-12-02T10:00:00+00:00,MOD-PM-00523,60,23.976,33.41,0.0,16.607,17.567,30.397
2023-12-02T12:00:00+02:00,2023-12-02T13:00:00+02:00,2023-12-02T10:00:00+00:00,2023-12-02T11:00:00+00:00,MOD-PM-00523,60,22.801,34.106,0.0,24.056,25.013,38.366
2023-12-02T13:00:00+02:00,2023-12-02T14:00:00+02:00,2023-12-02T11:00:00+00:00,2023-12-02T12:00:00+00:00,MOD-PM-00523,60,21.056,36.04,0.0,31.719,32.779,45.073
2023-12-02T14:00:00+02:00,2023-12-02T15:00:00+02:00,2023-12-02T12:00:00+00:00,2023-12-02T13:00:00+00:00,MOD-PM-00523,57,19.611,37.492,0.0,28.16,29.24,46.974
2023-12-02T15:00:00+02:00,2023-12-02T16:00:00+02:00,2023-12-02T13:00:00+00:00,2023-12-02T14:00:00+00:00,MOD-PM-00523,58,18.872,38.159,0.0,33.192,34.254,49.77
2023-12-02T16:00:00+02:00,2023-12-02T17:00:00+02:00,2023-12-02T14:00:00+00:00,2023-12-02T15:00:00+00:00,MOD-PM-00523,57,20.295,36.104,0.0,31.816,32.812,48.373
2023-12-02T17:00:00+02:00,2023-12-02T18:00:00+02:00,2023-12-02T15:00:00+00:00,2023-12-02T16:00:00+00:00,MOD-PM-00523,60,20.685,35.057,0.0,32.97,33.853,45.304
2023-12-02T18:00:00+02:00,2023-12-02T19:00:00+02:00,2023-12-02T16:00:00+00:00,2023-12-02T17:00:00+00:00,MOD-PM-00523,60,26.776,31.095,0.0,29.418,30.367,45.194
2023-12-02T19:00:00+02:00,2023-12-02T20:00:00+02:00,2023-12-02T17:00:00+00:00,2023-12-02T18:00:00+00:00,MOD-PM-00523,60,31.686,27.576,0.0,37.09,38.186,51.079
2023-12-02T20:00:00+02:00,2023-12-02T21:00:00+02:00,2023-12-02T18:00:00+00:00,2023-12-02T19:00:00+00:00,MOD-PM-00523,60,33.818,26.484,0.0,50.918,52.071,64.461
2023-12-02T21:00:00+02:00,2023-12-02T22:00:00+02:00,2023-12-02T19:00:00+00:00,2023-12-02T20:00:00+00:00,MOD-PM-00523,58,33.371,25.828,0.0,50.366,51.578,63.301
2023-12-02T22:00:00+02:00,2023-12-02T23:00:00+02:00,2023-12-02T20:00:00+00:00,2023-12-02T21:00:00+00:00,MOD-PM-00523,60,33.434,25.079,0.0,46.6,47.845,66.57
2023-12-02T23:00:00+02:00,2023-12-03T00:00:00+02:00,2023-12-02T21:00:00+00:00,2023-12-02T22:00:00+00:00,MOD-PM-00523,55,35.38,24.093,0.0,35.682,36.696,50.9
2023-12-03T00:00:00+02:00,2023-12-03T01:00:00+02:00,2023-12-02T22:00:00+00:00,2023-12-02T23:00:00+00:00,MOD-PM-00523,60,42.212,22.642,0.0,21.143,22.011,32.856
2023-12-03T01:00:00+02:00,2023-12-03T02:00:00+02:00,2023-12-02T23:00:00+00:00,2023-12-03T00:00:00+00:00,MOD-PM-00523,60,45.977,21.554,0.0,19.082,19.933,27.086
2023-12-03T02:00:00+02:00,2023-12-03T03:00:00+02:00,2023-12-03T00:00:00+00:00,2023-12-03T01:00:00+00:00,MOD-PM-00523,60,49.406,20.674,0.0,16.447,17.318,27.428
2023-12-03T03:00:00+02:00,2023-12-03T04:00:00+02:00,2023-12-03T01:00:00+00:00,2023-12-03T02:00:00+00:00,MOD-PM-00523,60,50.627,20.091,0.0,20.402,21.291,27.117
2023-12-03T04:00:00+02:00,2023-12-03T05:00:00+02:00,2023-12-03T02:00:00+00:00,2023-12-03T03:00:00+00:00,MOD-PM-00523,60,51.26,19.476,0.0,17.367,18.266,27.251
2023-12-03T05:00:00+02:00,2023-12-03T06:00:00+02:00,2023-12-03T03:00:00+00:00,2023-12-03T04:00:00+00:00,MOD-PM-00523,60,48.495,19.809,0.0,16.875,17.778,25.19
2023-12-03T06:00:00+02:00,2023-12-03T07:00:00+02:00,2023-12-03T04:00:00+00:00,2023-12-03T05:00:00+00:00,MOD-PM-00523,58,36.823,24.728,0.0,12.543,13.437,24.007
2023-12-03T07:00:00+02:00,2023-12-03T08:00:00+02:00,2023-12-03T05:00:00+00:00,2023-12-03T06:00:00+00:00,MOD-PM-00523,60,29.403,28.333,0.0,10.785,11.785,25.11
2023-12-03T08:00:00+02:00,2023-12-03T09:00:00+02:00,2023-12-03T06:00:00+00:00,2023-12-03T07:00:00+00:00,MOD-PM-00523,57,26.488,30.568,0.0,11.342,12.25,24.268
2023-12-03T09:00:00+02:00,2023-12-03T10:00:00+02:00,2023-12-03T07:00:00+00:00,2023-12-03T08:00:00+00:00,MOD-PM-00523,60,24.168,32.075,0.0,12.139,12.944,21.966
2023-12-03T10:00:00+02:00,2023-12-03T11:00:00+02:00,2023-12-03T08:00:00+00:00,2023-12-03T09:00:00+00:00,MOD-PM-00523,60,25.048,31.533,0.0,12.322,13.093,21.107
2023-12-03T11:00:00+02:00,2023-12-03T12:00:00+02:00,2023-12-03T09:00:00+00:00,2023-12-03T10:00:00+00:00,MOD-PM-00523,60,23.621,32.569,0.0,14.72,15.449,22.615
2023-12-03T12:00:00+02:00,2023-12-03T13:00:00+02:00,2023-12-03T10:00:00+00:00,2023-12-03T11:00:00+00:00,MOD-PM-00523,60,23.966,32.721,0.0,17.056,17.815,25.209
2023-12-03T13:00:00+02:00,2023-12-03T14:00:00+02:00,2023-12-03T11:00:00+00:00,2023-12-03T12:00:00+00:00,MOD-PM-00523,55,21.497,34.715,0.0,19.417,20.146,27.827
2023-12-03T14:00:00+02:00,2023-12-03T15:00:00+02:00,2023-12-03T12:00:00+00:00,2023-12-03T13:00:00+00:00,MOD-PM-00523,60,20.49,35.655,0.0,21.722,22.535,31.542
2023-12-03T15:00:00+02:00,2023-12-03T16:00:00+02:00,2023-12-03T13:00:00+00:00,2023-12-03T14:00:00+00:00,MOD-PM-00523,60,18.569,36.755,0.0,21.395,22.154,31.181
2023-12-03T16:00:00+02:00,2023-12-03T17:00:00+02:00,2023-12-03T14:00:00+00:00,2023-12-03T15:00:00+00:00,MOD-PM-00523,58,17.489,36.756,0.0,24.384,25.145,34.595
2023-12-03T17:00:00+02:00,2023-12-03T18:00:00+02:00,2023-12-03T15:00:00+00:00,2023-12-03T16:00:00+00:00,MOD-PM-00523,60,19.272,34.401,0.0,25.882,26.618,38.603
2023-12-03T18:00:00+02:00,2023-12-03T19:00:00+02:00,2023-12-03T16:00:00+00:00,2023-12-03T17:00:00+00:00,MOD-PM-00523,60,22.958,30.453,0.0,31.339,32.063,40.617
2023-12-03T19:00:00+02:00,2023-12-03T20:00:00+02:00,2023-12-03T17:00:00+00:00,2023-12-03T18:00:00+00:00,MOD-PM-00523,60,28.607,27.67,0.0,31.02,31.824,40.922
2023-12-03T20:00:00+02:00,2023-12-03T21:00:00+02:00,2023-12-03T18:00:00+00:00,2023-12-03T19:00:00+00:00,MOD-PM-00523,60,30.712,26.597,0.0,33.076,33.9,42.705
2023-12-03T21:00:00+02:00,2023-12-03T22:00:00+02:00,2023-12-03T19:00:00+00:00,2023-12-03T20:00:00+00:00,MOD-PM-00523,58,35.417,25.154,0.0,31.039,31.94,41.038
2023-12-03T22:00:00+02:00,2023-12-03T23:00:00+02:00,2023-12-03T20:00:00+00:00,2023-12-03T21:00:00+00:00,MOD-PM-00523,59,38.098,24.115,0.0,25.523,26.381,34.34
2023-12-03T23:00:00+02:00,2023-12-04T00:00:00+02:00,2023-12-03T21:00:00+00:00,2023-12-03T22:00:00+00:00,MOD-PM-00523,56,39.625,23.284,0.0,18.282,19.01,25.566
2023-12-04T00:00:00+02:00,2023-12-04T01:00:00+02:00,2023-12-03T22:00:00+00:00,2023-12-03T23:00:00+00:00,MOD-PM-00523,60,43.447,22.333,0.0,24.562,25.344,31.459
2023-12-04T01:00:00+02:00,2023-12-04T02:00:00+02:00,2023-12-03T23:00:00+00:00,2023-12-04T00:00:00+00:00,MOD-PM-00523,60,46.725,21.518,0.0,25.204,25.996,32.291
2023-12-04T02:00:00+02:00,2023-12-04T03:00:00+02:00,2023-12-04T00:00:00+00:00,2023-12-04T01:00:00+00:00,MOD-PM-00523,60,49.343,20.854,0.0,27.468,28.501,39.169
2023-12-04T03:00:00+02:00,2023-12-04T04:00:00+02:00,2023-12-04T01:00:00+00:00,2023-12-04T02:00:00+00:00,MOD-PM-00523,60,55.894,19.159,0.0,28.559,29.644,39.349
2023-12-04T04:00:00+02:00,2023-12-04T05:00:00+02:00,2023-12-04T02:00:00+00:00,2023-12-04T03:00:00+00:00,MOD-PM-00523,60,55.813,19.011,0.0,30.249,31.352,40.569
2023-12-04T05:00:00+02:00,2023-12-04T06:00:00+02:00,2023-12-04T03:00:00+00:00,2023-12-04T04:00:00+00:00,MOD-PM-00523,55,53.1,19.689,0.0,31.347,32.43,42.599
2023-12-04T06:00:00+02:00,2023-12-04T07:00:00+02:00,2023-12-04T04:00:00+00:00,2023-12-04T05:00:00+00:00,MOD-PM-00523,59,39.001,25.537,0.0,27.18,28.399,42.346
2023-12-04T07:00:00+02:00,2023-12-04T08:00:00+02:00,2023-12-04T05:00:00+00:00,2023-12-04T06:00:00+00:00,MOD-PM-00523,56,31.385,30.274,0.0,19.489,20.656,37.71
2023-12-04T08:00:00+02:00,2023-12-04T09:00:00+02:00,2023-12-04T06:00:00+00:00,2023-12-04T07:00:00+00:00,MOD-PM-00523,58,25.872,33.369,0.0,18.886,19.826,32.344
2023-12-04T09:00:00+02:00,2023-12-04T10:00:00+02:00,2023-12-04T07:00:00+00:00,2023-12-04T08:00:00+00:00,MOD-PM-00523,60,22.886,35.64,0.0,23.195,24.372,41.764
2023-12-04T10:00:00+02:00,2023-12-04T11:00:00+02:00,2023-12-04T08:00:00+00:00,2023-12-04T09:00:00+00:00,MOD-PM-00523,60,24.038,34.792,0.0,25.803,26.927,45.266
2023-12-04T11:00:00+02:00,2023-12-04T12:00:00+02:00,2023-12-04T09:00:00+00:00,2023-12-04T10:00:00+00:00,MOD-PM-00523,60,23.431,35.05,0.0,24.606,25.509,36.666
2023-12-04T12:00:00+02:00,2023-12-04T13:00:00+02:00,2023-12-04T10:00:00+00:00,2023-12-04T11:00:00+00:00,MOD-PM-00523,60,21.756,34.779,0.0,24.453,25.228,31.763
2023-12-04T13:00:00+02:00,2023-12-04T14:00:00+02:00,2023-12-04T11:00:00+00:00,2023-12-04T12:00:00+00:00,MOD-PM-00523,57,19.283,36.736,0.0,25.898,26.642,35.821
2023-12-04T14:00:00+02:00,2023-12-04T15:00:00+02:00,2023-12-04T12:00:00+00:00,2023-12-04T13:00:00+00:00,MOD-PM-00523,56,17.133,37.023,0.0,29.379,30.026,37.171
2023-12-04T15:00:00+02:00,2023-12-04T16:00:00+02:00,2023-12-04T13:00:00+00:00,2023-12-04T14:00:00+00:00,MOD-PM-00523,59,16.293,38.006,0.0,32.295,33.003,40.54
2023-12-04T16:00:00+02:00,2023-12-04T17:00:00+02:00,2023-12-04T14:00:00+00:00,2023-12-04T15:00:00+00:00,MOD-PM-00523,57,17.296,36.656,0.0,33.16,33.912,44.761
2023-12-04T17:00:00+02:00,2023-12-04T18:00:00+02:00,2023-12-04T15:00:00+00:00,2023-12-04T16:00:00+00:00,MOD-PM-00523,60,19.95,34.308,0.0,38.543,39.376,49.843
2023-12-04T18:00:00+02:00,2023-12-04T19:00:00+02:00,2023-12-04T16:00:00+00:00,2023-12-04T17:00:00+00:00,MOD-PM-00523,60,22.668,31.088,0.0,43.727,44.643,56.153
2023-12-04T19:00:00+02:00,2023-12-04T20:00:00+02:00,2023-12-04T17:00:00+00:00,2023-12-04T18:00:00+00:00,MOD-PM-00523,60,24.219,29.188,0.0,47.503,48.492,58.959
2023-12-04T20:00:00+02:00,2023-12-04T21:00:00+02:00,2023-12-04T18:00:00+00:00,2023-12-04T19:00:00+00:00,MOD-PM-00523,60,25.112,28.567,0.0,50.373,51.739,68.356
2023-12-04T21:00:00+02:00,2023-12-04T22:00:00+02:00,2023-12-04T19:00:00+00:00,2023-12-04T20:00:00+00:00,MOD-PM-00523,60,25.939,28.204,0.0,42.704,44.067,63.162
2023-12-04T22:00:00+02:00,2023-12-04T23:00:00+02:00,2023-12-04T20:00:00+00:00,2023-12-04T21:00:00+00:00,MOD-PM-00523,57,27.803,26.289,0.0,21.592,22.402,37.426
2023-12-04T23:00:00+02:00,2023-12-05T00:00:00+02:00,2023-12-04T21:00:00+00:00,2023-12-04T22:00:00+00:00,MOD-PM-00523,60,29.23,24.354,0.0,12.567,13.226,25.226
2023-12-05T00:00:00+02:00,2023-12-05T01:00:00+02:00,2023-12-04T22:00:00+00:00,2023-12-04T23:00:00+00:00,MOD-PM-00523,31,,,,,,
2023-12-05T01:00:00+02:00,2023-12-05T02:00:00+02:00,2023-12-04T23:00:00+00:00,2023-12-05T00:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-05T02:00:00+02:00,2023-12-05T03:00:00+02:00,2023-12-05T00:00:00+00:00,2023-12-05T01:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-05T03:00:00+02:00,2023-12-05T04:00:00+02:00,2023-12-05T01:00:00+00:00,2023-12-05T02:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-05T04:00:00+02:00,2023-12-05T05:00:00+02:00,2023-12-05T02:00:00+00:00,2023-12-05T03:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-05T05:00:00+02:00,2023-12-05T06:00:00+02:00,2023-12-05T03:00:00+00:00,2023-12-05T04:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-05T06:00:00+02:00,2023-12-05T07:00:00+02:00,2023-12-05T04:00:00+00:00,2023-12-05T05:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-05T07:00:00+02:00,2023-12-05T08:00:00+02:00,2023-12-05T05:00:00+00:00,2023-12-05T06:00:00+00:00,MOD-PM-00523,56,32.226,28.629,0.0,16.509,17.489,26.796
2023-12-05T08:00:00+02:00,2023-12-05T09:00:00+02:00,2023-12-05T06:00:00+00:00,2023-12-05T07:00:00+00:00,MOD-PM-00523,39,,,,,,
2023-12-05T09:00:00+02:00,2023-12-05T10:00:00+02:00,2023-12-05T07:00:00+00:00,2023-12-05T08:00:00+00:00,MOD-PM-00523,0,,,,,,
2023-12-05T10:00:00+02:00,2023-12-05T11:00:00+02:00,2023-12-05T08:00:00+00:00,2023-12-05T09:00:00+00:00,MOD-PM-00523,14,,,,,,
2023-12-05T11:00:00+02:00,2023-12-05T12:00:00+02:00,2023-12-05T09:00:00+00:00,2023-12-05T10:00:00+00:00,MOD-PM-00523,60,21.049,35.611,0.0,19.446,20.476,32.263
2023-12-05T12:00:00+02:00,2023-12-05T13:00:00+02:00,2023-12-05T10:00:00+00:00,2023-12-05T11:00:00+00:00,MOD-PM-00523,55,20.296,35.793,0.0,20.568,21.504,32.548
2023-12-05T13:00:00+02:00,2023-12-05T14:00:00+02:00,2023-12-05T11:00:00+00:00,2023-12-05T12:00:00+00:00,MOD-PM-00523,60,18.985,36.52,0.0,26.718,27.62,37.273
2023-12-05T14:00:00+02:00,2023-12-05T15:00:00+02:00,2023-12-05T12:00:00+00:00,2023-12-05T13:00:00+00:00,MOD-PM-00523,59,20.921,35.052,0.0,27.169,28.123,39.801
2023-12-05T15:00:00+02:00,2023-12-05T16:00:00+02:00,2023-12-05T13:00:00+00:00,2023-12-05T14:00:00+00:00,MOD-PM-00523,60,21.27,34.85,0.0,28.116,29.141,41.416
2023-12-05T16:00:00+02:00,2023-12-05T17:00:00+02:00,2023-12-05T14:00:00+00:00,2023-12-05T15:00:00+00:00,MOD-PM-00523,60,20.963,34.251,0.0,28.95,29.86,41.939
2023-12-05T17:00:00+02:00,2023-12-05T18:00:00+02:00,2023-12-05T15:00:00+00:00,2023-12-05T16:00:00+00:00,MOD-PM-00523,60,23.357,32.374,0.0,35.913,36.768,48.291
2023-12-05T18:00:00+02:00,2023-12-05T19:00:00+02:00,2023-12-05T16:00:00+00:00,2023-12-05T17:00:00+00:00,MOD-PM-00523,60,25.821,30.287,0.0,36.512,37.496,48.354
2023-12-05T19:00:00+02:00,2023-12-05T20:00:00+02:00,2023-12-05T17:00:00+00:00,2023-12-05T18:00:00+00:00,MOD-PM-00523,57,27.148,29.532,0.0,39.976,41.296,58.191
2023-12-05T20:00:00+02:00,2023-12-05T21:00:00+02:00,2023-12-05T18:00:00+00:00,2023-12-05T19:00:00+00:00,MOD-PM-00523,59,29.959,27.625,0.0,22.008,23.082,42.85
2023-12-05T21:00:00+02:00,2023-12-05T22:00:00+02:00,2023-12-05T19:00:00+00:00,2023-12-05T20:00:00+00:00,MOD-PM-00523,56,34.635,25.984,0.0,13.775,14.756,31.721
2023-12-05T22:00:00+02:00,2023-12-05T23:00:00+02:00,2023-12-05T20:00:00+00:00,2023-12-05T21:00:00+00:00,MOD-PM-00523,59,38.838,24.322,0.0,15.711,16.9,37.07
2023-12-05T23:00:00+02:00,2023-12-06T00:00:00+02:00,2023-12-05T21:00:00+00:00,2023-12-05T22:00:00+00:00,MOD-PM-00523,60,43.355,23.182,0.0,14.01,15.208,26.983
2023-12-06T00:00:00+02:00,2023-12-06T01:00:00+02:00,2023-12-05T22:00:00+00:00,2023-12-05T23:00:00+00:00,MOD-PM-00523,60,47.849,21.924,0.0,11.906,13.102,22.237
2023-12-06T01:00:00+02:00,2023-12-06T02:00:00+02:00,2023-12-05T23:00:00+00:00,2023-12-06T00:00:00+00:00,MOD-PM-00523,60,54.17,20.345,0.0,13.907,15.39,27.31
2023-12-06T02:00:00+02:00,2023-12-06T03:00:00+02:00,2023-12-06T00:00:00+00:00,2023-12-06T01:00:00+00:00,MOD-PM-00523,60,63.318,19.721,0.0,28.281,30.719,63.006
2023-12-06T03:00:00+02:00,2023-12-06T04:00:00+02:00,2023-12-06T01:00:00+00:00,2023-12-06T02:00:00+00:00,MOD-PM-00523,60,73.335,19.017,0.0,33.068,35.68,57.463
2023-12-06T04:00:00+02:00,2023-12-06T05:00:00+02:00,2023-12-06T02:00:00+00:00,2023-12-06T03:00:00+00:00,MOD-PM-00523,60,75.272,18.804,0.0,40.426,43.229,65.935
2023-12-06T05:00:00+02:00,2023-12-06T06:00:00+02:00,2023-12-06T03:00:00+00:00,2023-12-06T04:00:00+00:00,MOD-PM-00523,60,76.272,18.685,0.0,40.525,43.267,65.664
2023-12-06T06:00:00+02:00,2023-12-06T07:00:00+02:00,2023-12-06T04:00:00+00:00,2023-12-06T05:00:00+00:00,MOD-PM-00523,60,72.237,19.672,0.0,32.887,34.933,50.278
2023-12-06T07:00:00+02:00,2023-12-06T08:00:00+02:00,2023-12-06T05:00:00+00:00,2023-12-06T06:00:00+00:00,MOD-PM-00523,60,60.685,22.987,0.0,34.049,35.715,47.826
2023-12-06T08:00:00+02:00,2023-12-06T09:00:00+02:00,2023-12-06T06:00:00+00:00,2023-12-06T07:00:00+00:00,MOD-PM-00523,60,52.372,24.961,0.0,25.711,27.305,42.19
2023-12-06T09:00:00+02:00,2023-12-06T10:00:00+02:00,2023-12-06T07:00:00+00:00,2023-12-06T08:00:00+00:00,MOD-PM-00523,60,45.328,27.06,0.0,27.1,28.567,38.012
2023-12-06T10:00:00+02:00,2023-12-06T11:00:00+02:00,2023-12-06T08:00:00+00:00,2023-12-06T09:00:00+00:00,MOD-PM-00523,60,41.484,28.383,0.0,18.813,19.885,31.994
2023-12-06T11:00:00+02:00,2023-12-06T12:00:00+02:00,2023-12-06T09:00:00+00:00,2023-12-06T10:00:00+00:00,MOD-PM-00523,60,44.412,26.717,0.0,15.348,16.318,30.887
2023-12-06T12:00:00+02:00,2023-12-06T13:00:00+02:00,2023-12-06T10:00:00+00:00,2023-12-06T11:00:00+00:00,MOD-PM-00523,57,47.409,25.553,0.0,13.259,14.195,32.015
2023-12-06T13:00:00+02:00,2023-12-06T14:00:00+02:00,2023-12-06T11:00:00+00:00,2023-12-06T12:00:00+00:00,MOD-PM-00523,58,41.603,27.393,0.0,13.378,14.258,29.656
2023-12-06T14:00:00+02:00,2023-12-06T15:00:00+02:00,2023-12-06T12:00:00+00:00,2023-12-06T13:00:00+00:00,MOD-PM-00523,59,40.232,27.108,0.0,11.592,12.266,26.632
2023-12-06T15:00:00+02:00,2023-12-06T16:00:00+02:00,2023-12-06T13:00:00+00:00,2023-12-06T14:00:00+00:00,MOD-PM-00523,60,38.903,28.094,0.0,13.453,14.105,28.06
2023-12-06T16:00:00+02:00,2023-12-06T17:00:00+02:00,2023-12-06T14:00:00+00:00,2023-12-06T15:00:00+00:00,MOD-PM-00523,60,36.829,28.851,0.0,14.684,15.256,27.911
2023-12-06T17:00:00+02:00,2023-12-06T18:00:00+02:00,2023-12-06T15:00:00+00:00,2023-12-06T16:00:00+00:00,MOD-PM-00523,60,40.208,26.86,0.0,14.96,15.49,28.283
